Date,Close,High,Low,Open,Volume
20140601,184.36,184.57,182.49,183.38,4620207
20140602,185.69,186.2801,184.67,184.76,3204034
20140603,184.37,185.76,184.12,185.55,2517123
20140604,184.51,185.45,184.2,184.71,2376981
20140605,185.98,186.09,183.92,184.66,2861974
20140606,186.37,187.65,185.9,186.47,3296900
20140607,185.98,186.09,183.92,184.66,2861974
20140609,186.22,187.64,185.96,186.22,2728403
20140610,184.29,186.2199,183.82,186.2,4157062
20140611,182.25,184.2,182.01,183.61,4065310
20140612,181.22,182.55,180.91,182.48,4425491
20140613,182.56,183,181.52,182,2778984
20140616,182.35,182.71,181.235,182.4,3556218
20140617,182.26,182.81,181.56,181.9,2460857
20140618,183.6,183.61,181.79,182.04,3935653
20140619,182.82,184.47,182.356,184.12,3551276
20140620,181.55,182.67,181.4,182.59,10686834
20140623,182.14,182.25,181,181.92,3231699
20140624,180.88,183,180.65,181.5,3875453
20140625,180.72,180.97,180.06,180.25,2763020
20140626,180.37,181.37,179.27,180.87,3258470
20140627,181.71,182.46,179.66,179.77,4575680
20140630,181.27,181.93,180.26,181.33,4228836
20140701,186.35,187.27,181.7,181.7,6644363
20140702,188.39,188.99,186.17,186.34,5097199
20140703,188.53,188.806,187.35,188.39,2422363
20140707,188.04,188.27,187.44,187.61,2958947
20140708,187.22,188.08,186.37,187.65,3135115
20140709,188.42,188.9,186.89,187.68,3309559
20140710,187.7,188.05,186.21,186.44,3177816
20140711,188,188.35,186.705,187.73,2403840
20140714,189.86,190.44,188.53,188.55,4502202
20140715,188.49,190.08,188.21,189.54,4873452
20140716,192.36,193.36,190.76,192.24,7815648
20140717,192.49,195.95,192,192.36,8872269
20140718,192.5,193.44,190,191.96,8169325
20140721,190.85,191.7,189.25,191.3,4154740
20140722,194.09,194.72,191.56,191.59,4853041
20140723,193.63,194.9,193.57,194.11,3584465
20140724,195.24,195.62,193.75,193.95,3612656
20140725,194.4,195.9,193.7901,195.3,3376455
20140728,195.78,196.4,193.65,194.3,3242443
20140729,194.57,195.89,194.54,195.3,3264409
20140730,194,195.99,192.9,195.2,3945601
20140731,191.67,194.29,191.54,192.84,4208005
20140801,189.15,191.5,188.86,190.5,5181080
20140804,189.64,189.95,188.6,189.35,2125935
20140805,187.1,189.196,186.44,188.75,3307945
20140806,185.97,186.88,184.44,185.36,3847046
20140807,184.3,186.68,183.58,186.64,2708935
20140808,186.63,186.67,183.58,184.4,2781936
20140811,187.47,188.36,186.28,187.81,2527208
20140812,187.34,188.69,186.81,187.45,1858635
20140813,187.95,188.48,187.37,188,1797016
20140814,187.88,188.17,186.93,187.57,1929581
20140815,187.38,188.88,186.79,187.85,2815822
20140818,189.36,189.81,187.76,188.1,2420398
20140819,190.07,190.25,189.36,190.04,2040117
20140820,190.1,190.39,189.25,189.86,2177702
20140821,191.23,192.07,190.5,190.9,2497985
20140822,190.41,191.88,190.29,190.77,1940434
20140825,191.16,191.81,190.71,191.39,1726100
20140826,192.99,193.53,191.02,191.02,3175399
20140827,192.25,194.133,191.56,193.03,2190285
20140828,192,192.2986,190.66,191.47,1503582
20140829,192.3,192.75,191.14,192.28,2911097
20140902,191.56,192.97,190.93,192.68,2679659
20140903,191.95,192.95,191.86,192.39,1824378
20140904,190.68,192.69,190.06,191.69,2868754
20140905,191.2,191.75,190.09,190.53,2261215
20140908,190.14,191.2,189.51,190.75,2525626
20140909,189.99,190.74,189.78,190.34,2403631
20140910,191.54,192.15,190.1,190.12,2765324
20140911,191.72,192.78,190.12,191.08,2299390
20140912,191.28,191.6,190.57,191.47,2900967
20140915,191.81,192.49,190.58,191.42,2457803
20140916,192.96,193.57,190.82,191.25,2561528
20140917,192.8,193.64,192.3,193.22,3214117
20140918,193.75,194.13,192.71,192.79,2963446
20140919,194,195,193.19,194.54,8854514
20140922,193.11,194.14,192.63,193.72,3317962
20140923,191.62,193.07,191.52,192.75,3301797
20140924,192.31,192.45,189.88,191,3082594
20140925,189.01,192.5,188.97,192.05,4158816
20140926,190.06,190.33,188.61,188.93,2494024
20140929,189.64,189.96,188.12,188.51,2344723
20140930,189.83,190.85,189.15,189.64,2932556
20141001,187.17,190.4,186.79,189.91,3723192
20141002,186.91,187.78,186.24,187.66,2283619
20141003,188.67,189.37,187.56,188.11,3071521
20141006,189.04,190.89,188.71,189.69,2100191
20141007,185.71,188.12,185.54,187.77,2994065
20141008,189.36,189.6,185.61,185.97,2985329
20141009,186.42,189.5,186.09,189.12,2625609
20141010,185.93,187.74,185.1,185.86,5090345
20141013,183.52,186.65,183.42,185.49,3599924
20141014,183.8,185.72,183.59,184.89,3924974
20141015,181.75,183.79,178.7488,182.46,6897656
20141016,179.84,181.48,178.69,179.8,5578683
20141017,182.05,182.84,180.22,181.24,4354442
20141020,169.1,170.331,166.69,166.845,23416511
20141021,163.23,166.68,161.68,166.4,20953605
20141022,161.79,165.41,161.1,162.41,11091424
20141023,162.18,162.83,161.54,162.12,7600270
20141024,162.08,162.44,161.45,162.08,6652379
20141027,161.87,162.91,161.81,162,4989437
20141028,163.6,163.6,161.8,162,7896863
20141029,163.46,164.615,162.76,164.33,4741689
20141030,164.35,164.62,163.02,163.5,3895979
20141031,164.4,165.59,163.6165,165.48,5818375
20141103,164.36,164.54,163.375,164.25,4691074
20141104,162.65,164.36,162.24,164.34,4247079
20141105,161.82,163.54,161.56,163.13,4104747
20141106,161.46,161.53,160.05,161.28,4067641
20141107,162.07,162.2069,160.85,161.42,3494803
20141110,163.49,164.47,161.61,161.9,4958236
20141111,163.3,163.9,162.6,163.7,3535694
20141112,161.92,163,161.76,162.28,3378229
20141113,162.79,162.8,161.8,162,3239726
20141114,164.16,164.49,161.69,162.1,4978415
20141117,164.16,164.97,163.72,164.16,4798933
20141118,161.89,164.75,161.89,164.73,5412495
20141119,161.43,162.1,160.96,162.05,3802631
20141120,160.64,161.5,159.8,160.95,4183102
20141121,160.92,161.95,160.75,161.83,4076875
20141124,162.15,163.86,161.06,161.54,6619032
20141125,161.76,163.5,161.56,162.65,4062378
20141126,161.95,162.1,161.01,161.93,3967223
20141128,162.17,163.37,161.44,162.75,2405512
20141201,161.54,163.315,161.35,161.64,4168384
20141202,162.67,162.73,161.64,162.47,3465747
20141203,164.52,164.52,162,162.47,6434994
20141204,164.05,164.5,163.01,164.01,3862916
20141205,163.27,164.5,162.91,163.61,3013500
20141208,161.86,163.29,161.54,163.29,2851383
20141209,162.99,163.02,160.8,160.84,3865905
20141210,160.51,163.33,160.03,163.01,4082384
20141211,161.07,162.93,160.52,160.82,3989571
20141212,155.38,160.5,155.33,160.25,8611748
20141215,153.06,156.739,152.84,155.93,6500311
20141216,151.41,154.89,150.5,152.03,6782593
20141217,151.93,153.308,151.11,151.52,5139465
20141218,157.68,157.68,153.3,153.58,7302356
20141219,158.51,160.41,157.49,157.49,8864850
20141222,161.44,161.91,158.33,158.33,4682509
20141223,162.24,162.9,161.61,162.23,4044220
20141224,161.82,162.99,161.61,162.88,1869977
20141226,162.34,163.09,162.01,162.27,1912310
20141229,160.51,162.34,159.45,162,3331833
20141230,160.05,160.82,159.79,160.02,2829904
20141231,160.44,161.5,160.38,160.41,4011909
20150102,162.06,163.31,161,161.31,5525466
20150105,159.51,161.27,159.19,161.27,4880389
