Date,Close,High,Low,Open,Volume
20140420,100.42,100.97,99.69,99.69,15439810
20140421,100.93,100.93,99.89,100.03,8003529
20140422,100.37,100.86,100.22,100.53,8212620
20140423,100.5,100.95,100.33,100.59,8691639
20140424,100.01,100.6,99.86,100.48,9057792
20140425,100.41,100.57,99.93,99.99,10396471
20140427,100.41,100.57,99.93,99.99,10396471
20140428,101.17,101.462,100.31,100.72,12710821
20140429,101.45,102.57,101.2301,101.57,10094588
20140430,102.41,102.41,100.71,101.13,13972286
20140501,101.41,102.39,101.2,101.96,11161697
20140502,102.01,102.91,100.98,101.28,11169957
20140504,102.01,102.91,100.98,101.28,11169957
20140505,102.91,103.13,101.58,101.69,7614576
20140506,102.67,103.3,102.41,102.6,9669834
20140507,103.11,103.45,102.79,103.12,11007353
20140508,102.32,103.29,102.1701,103.09,8924353
20140509,101.95,102.18,101.26,101.71,8948779
20140511,101.95,102.18,101.26,101.71,8948779
20140512,102.23,102.35,101.525,102.33,8830502
20140513,102.36,102.71,101.94,102.18,7529135
20140514,102.29,102.68,102.11,102.36,6999163
20140515,100.78,102.42,100.33,102,13658740
20140516,100.74,101,100.32,100.59,10369477
20140518,100.74,101,100.32,100.59,10369477
20140519,100.87,101.11,100.42,100.42,5851383
20140520,100.67,101.08,100.45,100.69,6140744
20140521,102.03,102.22,100.72,100.85,7748049
20140522,101.5,101.97,101.47,101.81,5304614
20140523,101.32,101.93,101.2663,101.55,5411273
20140525,101.32,101.93,101.2663,101.55,5411273
20140526,101.32,101.93,101.2663,101.55,5411273
20140527,101.36,101.9,100.93,101.61,8359739
20140528,101.06,102.07,101.05,101.23,7587010
20140529,101.27,101.65,101.02,101.54,6113654
20140530,100.53,101.15,100.37,100.8,11488959
20140601,100.53,101.15,100.37,100.8,11488959
20140602,99.94,100.88,99.67,100.53,7762537
20140603,100.39,100.69,99.59,99.59,9384234
20140604,100.04,100.455,99.96,100.21,7154661
20140605,100.55,100.83,99.96,100.1,12296438
20140606,101.6,101.63,100.6,100.61,9342474
20140607,100.55,100.83,99.96,100.1,12296438
20140609,101.52,101.96,101.19,101.45,6404983
20140610,101.46,101.73,101,101.48,7917532
20140611,101.95,102.33,101,101.19,10270318
20140612,101.66,102.945,101.57,102.46,11421250
20140613,102.65,102.6551,101.63,101.93,8241548
20140616,102.92,103.25,102.17,102.57,8977642
20140617,102.42,102.59,101.45,102.58,9355388
20140618,102.73,102.95,102.06,102.57,9575877
20140619,102.63,102.84,101.68,102.61,11107691
20140620,103.83,104.06,102.94,103.28,17681113
20140623,104.38,104.61,103.88,104.11,8553670
20140624,102.73,104.47,102.47,104.18,9708408
