Date,Close,High,Low,Open,Volume
20140702,70.93,71.19,70.374,70.4,4537264
20140703,71.39,71.62,70.71,71,2392602
20140707,71.17,71.39,70.88,70.88,3193898
20140708,70.75,71.22,70.45,71.03,3661296
20140709,72.41,73.07,70.71,70.75,14340136
20140710,72.22,72.445,71.37,71.83,4149366
20140711,72.29,72.33,71.89,72.23,3560361
20140714,71.68,72.61,71.54,72.44,4561635
20140715,71.01,71.46,70.52,70.66,5725183
20140716,83.13,84.4,81.42,82.25,69744146
20140717,86.12,87.14,83.75,84,28072048
20140718,87.23,87.23,85.41,86.99,17546788
20140721,87.36,88.13,86.6,87.42,9169073
20140722,86.78,87.32,85.83,86.85,8017329
20140723,84.26,86.22,83.92,85.65,13571077
20140724,84.01,84.62,83.22,84.51,9203558
20140725,84.99,85.29,83.77,84.85,5752057
20140728,85.24,85.58,84.52,84.53,4425073
20140729,83.85,85.39,83.79,85.03,6399682
20140730,84.49,85.02,83.94,84.07,8252274
20140731,83.02,84.745,83.01,84.33,5023971
20140801,83.8,84.41,82.51,83,5074941
20140804,85.53,87.27,83.63,83.85,7922668
20140805,85.19,85.33,84.42,85.28,12086744
20140806,74.24,76.55,74.06,74.9,34569607
20140807,72.06,73.92,71.58,73.7,19323998
20140808,73.23,73.323,72.02,72.02,7892440
20140811,74.04,74.71,73.45,73.58,7344250
20140812,73.04,74.145,73.04,73.97,6401617
20140813,74.16,74.3,73.29,73.37,4546405
20140814,76.52,76.74,74.48,74.68,7127856
20140815,76.5,76.99,75.95,76.64,7645144
20140818,76.86,77.25,76.55,76.94,4290896
20140819,76.99,77.19,76.73,77.16,4107035
20140820,77.02,77.4699,76.57,77.06,4567927
20140821,76.76,77.18,76.59,77.1,3667939
20140822,77.23,77.62,76.36,76.75,3121413
20140825,76.95,77.88,76.94,77.38,3334448
20140826,76.98,77.36,76.85,76.96,3051656
20140827,76.85,77.26,76.73,76.88,3537714
20140828,76.95,77.2,76.6,76.81,3049735
20140829,77.03,77.14,76.78,77,2815895
20140902,77.32,77.55,76.81,76.83,2925592
20140903,77.33,78.31,77.32,77.69,3777066
20140904,77.23,77.79,76.99,77.55,6681068
20140905,76.96,77.25,76.24,77,6915000
20140908,77.2,77.47,76.39,76.96,3998974
20140909,76.39,77.3,76.26,77.25,3582446
20140910,75.93,76.62,74.9805,76.51,3521959
20140911,76.76,77.02,75.32,75.4,4417585
20140912,76.81,77.09,76.27,76.73,3873453
20140915,76.2,76.69,75.97,76.63,3024719
20140916,76.76,77.545,75.77,76.22,4681116
20140917,76.86,77.34,76.39,76.52,3655866
20140918,77.38,78.11,76.65,77.18,5470019
20140919,77.8,78.22,77.46,77.79,10714100
20140922,75.67,77.78,75.61,77.7,5557986
20140923,75.27,75.89,75.12,75.52,4432962
20140924,76.2,76.345,75.13,75.22,5436317
20140925,75.35,76.35,75.09,75.98,4609894
20140926,75.66,75.89,74.83,75.37,3891670
20140929,75.64,76.25,75.01,75.19,3205180
20140930,75.21,75.88,75.17,75.43,4113986
20141001,73.71,75.19,73.51,75.15,6232046
20141002,73.2,74.27,70.92,74.21,12448838
20141003,74.72,75.1,72.8,73.35,5386527
20141006,73.82,75.14,73.54,74.96,4175040
20141007,73.37,74.53,73.01,73.5,5356633
20141008,73.99,74.03,72.73,73.35,5262920
20141009,72.07,74.04,72.04,73.76,5320327
20141010,71.82,73.08,71.73,72.34,4094430
20141013,70.64,72.71,70.57,71.68,5204818
20141014,70.64,72.47,70.46,70.88,7019872
20141015,72.21,73.7,67.78,69.01,20529311
20141016,75.41,76.39,72.42,73.89,16548307
20141017,75.85,77.51,75.74,76.3,8189951
20141020,77.69,78.08,75.92,75.93,5057425
20141021,77.22,78.65,76.675,78.52,6130384
20141022,76.57,78.47,76.515,77.97,4194114
20141023,78.19,79.35,77.26,77.29,5008621
20141024,78.77,78.89,77.91,78.13,2224418
20141027,79.27,80,78.4692,78.62,3384894
20141028,79.6,80.06,77.96,77.96,3250735
20141029,78.61,79.7,78.02,79.32,3816775
20141030,79.65,80.31,78.14,78.73,3472246
20141031,79.47,80.83,79.22,80.71,5084554
20141103,78.76,79.72,78.05,79.57,7809663
20141104,74.97,77.86,74.97,77.71,10118980
20141105,77.99,78.29,75.62,78.29,9594735
20141106,77.36,78.65,76.85,78.38,4885827
20141107,77,77.84,76.7,77.28,5223379
20141110,77.33,77.67,76.6,76.87,3564767
20141111,78.04,78.97,77.61,78.7,4941873
20141112,77.68,78.04,77.4,77.63,4850147
20141113,78.98,79.53,77.8,78.05,4966768
20141114,79.75,79.94,78.9,79.25,3525137
20141117,80.4,80.855,79.34,79.69,4074941
20141118,80.5,80.91,79.78,80.19,3668773
20141119,80.93,81.39,80.035,80.58,3952361
20141120,80.59,81.79,80.33,80.56,3420855
20141121,80.05,81.37,79.77,81.33,4034907
20141124,81.43,81.48,80.2,80.46,3160096
20141125,82.44,82.85,81.37,81.7,5406106
20141126,83.79,84.155,82.74,82.74,4759820
20141128,85.12,85.44,84.05,84.09,3951956
20141201,83.96,84.93,82.85,84.93,4145178
20141202,84.48,84.95,83.99,84.22,3010805
20141203,83.87,84.35,83.62,84.13,3574872
20141204,84.66,84.9,83.92,84.24,4686401
20141205,84.26,84.88,84,84.54,2526646
20141208,83.33,84.32,83.1,84.32,3386371
20141209,83.92,85.16,82.058,83,4198746
20141210,83.21,84.3,83.19,83.55,4791476
20141211,83.31,84.3,83.16,83.35,2527406
20141212,82.12,83.67,82.07,82.74,3846836
20141215,81.57,83.11,81.24,82.74,3909539
20141216,80.56,82.17,80.49,81.41,6657211
20141217,82.28,82.57,80.71,80.71,3934279
20141218,84.38,84.43,82.51,83.22,3812450
20141219,84.93,85.49,83.92,84.12,8163846
20141222,85.57,85.91,84.81,85,2732971
20141223,85.78,86.3,85.4,85.7,3139421
20141224,85.58,86.08,85.3,85.72,1136337
20141226,86.71,86.99,85.71,85.71,1539414
20141229,86.32,87.44,85.85,86.39,2528811
20141230,85.96,86.64,85.62,86.14,1955753
20141231,85.42,86.71,85.36,86.2,2532111
20150102,84.93,86.72,84.23,85.98,2465949
20150105,83.24,84.63,83.04,84.63,4617395
20150106,82.3,83.8,81.88,83.24,4526541
20150107,83.17,83.83,82.06,82.73,5075644
20150108,85.49,85.9,84.03,84.03,3893821
20150109,84.21,85.94,83.86,85.71,3160715
20150112,84.05,84.66,82.96,84.29,3472970
20150113,85.16,85.82,84.06,84.28,4655549
20150114,82.39,84.46,81.4601,84.34,5798509
20150115,82.42,82.87,81.41,82.71,3681641
20150116,83.18,83.27,81.52,81.79,4895995
20150120,80.35,82.41,79.07,82.41,10968806
20150121,80.73,81.08,79.9,80.11,7048177
